condition,correlation,length,ones_count,zeros_count,win_rate,return_pct,return_abs,hash,optimal_exposition,correlation_optimal,win_rate_optimal,profit_factor,pf_4,pf_6,pf_8,pf_10,pf_12,pf_14,pf_16,pf_18,pf_20,pf_22,pf_24,pf_26,pf_28,pf_30
stdev_5 <= stdev_10_sft_1,-0.008723187,98878,74992,23886,12.26,-9738.535885075635,-1416.7248788318611,76cc05d7e847d59489f80a379ae9909f097acc0055c98dd465d85c99099ff3c8,30,-0.004315495025366545,27.34,0.8403036668058802,0.8403036668058802,0.89706928244342,0.9297643846195724,0.9535302942529144,0.9798106694772981,1.0083478371935133,1.0247137000595403,1.0363162391075702,1.047716409099217,1.0634193974468296,1.0788152339660784,1.0968249415478741,1.1079663781343456,1.1149829852780389
plus_di_20 <= plus_di_20_sft_1,-0.00872865,98878,70650,28228,12.24,-9010.573637809135,-1380.0766889305305,bd972efc927c87708f479b3c989a305bfeb89b6aa0381d01606955fa59f6baca,30,-0.007619695737957954,27.23,0.8407539081509097,0.8407539081509097,0.8886214769142281,0.9244623377329145,0.9497072036175648,0.9688062921754543,0.9933336961961708,1.0165399971271296,1.0345021354936397,1.0516338930621192,1.0668128268751993,1.0807074538724144,1.0992108214135066,1.113134045809059,1.1186794527114627
plus_di_14 >= 5,-0.008729491,98878,97533,1345,12.38,-13304.508931583481,-1913.349571033279,4f583626fd6f59b1b2e0825c720b1d1aad3858951a5b50964ea86a5c13485b5d,30,0.008635242469608784,27.49,0.8360002663082752,0.8360002663082752,0.892383289087782,0.9297847363475458,0.957581136769165,0.9823011185539338,1.0049588693953622,1.024665967767309,1.042420726623474,1.0599886760741146,1.0762584128155757,1.09146850593692,1.1057282537109936,1.118511733472869,1.1307804170244218
willr_30 >= -18,-0.008750474,98878,16355,82523,11.77,-2201.8848605431995,-291.179199197657,69dfb876a37c1daf9322a675d7db45858b16e638e7217cc78e1177c12ffb23dc,30,-0.004368653520941734,27.01,0.8516841535520769,0.8516841535520769,0.9522770979897694,1.0149665855318684,1.0794972082124301,1.1274530658794482,1.16430357508122,1.173026523100705,1.1865051610920736,1.1803969654117867,1.1951403598277128,1.223326035712297,1.2563211357506254,1.2960589943048075,1.3364700939852276
bb_upper_2_10 <= Low,-0.0087512825,98878,144,98734,4.86,-72.96251297183335,-5.962899832222321,dbb570f8106d6c3d6f292085aaa378b98a5659545b5ba59380ac7a9e0cfee8bf,30,0.0,0.0,0.34263039770101217,0.34263039770101217,0.3744084162367362,0.43606820008661673,0.3841087825511044,0.4125783355274254,0.4068277145910528,0.41994993532141656,0.46755944904174246,0.45946950498404854,0.6855283311832341,0.6585370452011479,0.767209864094327,0.8110662127006741,0.8490235475637183
willr_30 >= -22,-0.008795827,98878,19816,79062,11.84,-2527.6713288221654,-329.74524692711566,69dfb876a37c1daf9322a675d7db45858b16e638e7217cc78e1177c12ffb23dc,30,-0.005576025228947401,26.95,0.8598681209775747,0.8598681209775747,0.954162469908572,1.0035405799200927,1.0659871947871173,1.1163184785809679,1.1609284618398028,1.1849712431093091,1.2028539176234554,1.208148009562834,1.2230135140450635,1.2403572105185232,1.2620440097299106,1.2968931864390572,1.3246339087466592
bb_upper_2_30 >= bb_upper_2_20_sft_3,-0.008805317,98878,71495,27383,12.24,-10010.24832320596,-1352.7220891032557,2b12f1a24b5e2be255bd7327d40ce3105a7cd48cdc1cc2d1ac037ab6015a19a3,30,0.00350710260681808,27.54,0.8313342907760366,0.8313342907760366,0.8908475510641383,0.9333997650353463,0.9707491480884105,0.9978347807954029,1.0175583315858696,1.0382780088573293,1.0590280994501369,1.0784766759448943,1.0990291905733245,1.1158019416366893,1.1334739249735075,1.1516570646974036,1.1637226054527994
aaro_5 >= -99,-0.008808626,98878,89264,9614,12.32,-11054.847438388504,-1719.5760803043377,0811e6227d0d089f2d69284c6ea7ddd7761288c8d873ca997aaf34687b2f23f1,30,-0.007836666889488697,27.33,0.8527202659948898,0.8527202659948898,0.9105195489982806,0.951952709944567,0.9839463975224808,1.0112351879150012,1.0370315783632416,1.0537902352563768,1.070408280966914,1.0830284476594518,1.0966733902558174,1.11050706057151,1.1240210633801184,1.13607972258488,1.1483423483352229
rsi_5 <= rsi_2_sft_1,-0.008831457,98878,49145,49733,12.13,-6464.624869485944,-951.309877981912,f60792ba6ac5baece5de7ac90117c85055d233a86016db65a9b1851d8a518ee9,30,-0.0004447896499186754,27.42,0.8409468806489862,0.8409468806489862,0.9121433560301885,0.9464953670366447,0.9858245281837504,1.0220582417339938,1.0505369688808204,1.0693942776132652,1.0826046419290682,1.093397483809608,1.1088968555062901,1.1156921132851836,1.131731754496759,1.1516861004294807,1.1592606872322797
aarod_5 >= aarod_10_sft_2,-0.008850582,98878,54159,44719,12.15,-7217.331380760272,-1121.5341260335626,010ce60baf3de2cf8c4bcfd243c9185441a26efa8e16690af1f746cc88b42f78,30,-0.008055340498685837,27.12,0.8372866825293303,0.8372866825293303,0.8888578505959193,0.9346464778919584,0.9660807225991667,0.9883193568340329,1.0047169700668337,1.0176377288021998,1.0420864183409126,1.070576754598515,1.0858241469142453,1.1025345802945297,1.114164180833092,1.1281991145260566,1.1473461535656289
aarod_5 >= aarod_20_sft_1,-0.00885906,98878,54136,44742,12.15,-6723.600356590079,-997.9891801766717,010ce60baf3de2cf8c4bcfd243c9185441a26efa8e16690af1f746cc88b42f78,30,-0.010408504866063595,27.02,0.8440349496438285,0.8440349496438285,0.8963005933898979,0.928797309481209,0.9617197834738104,0.9896972596204752,1.0099263640661034,1.0238800988389638,1.0428473105527576,1.0611965871252484,1.0804192404209534,1.0924209641961025,1.1016806824775853,1.1181077755118343,1.1386306440631124
aarod_5 <= aarod_5_sft_1,-0.008869336,98878,80087,18791,12.28,-10041.048506348892,-1536.622211060072,1c17b055d6052442bbc23e9c5f48c3b369df45790e4212d5edae44425931e847,30,-0.004899970721453428,27.34,0.8491720158509802,0.8491720158509802,0.9028304853205052,0.937929138916581,0.9683292240554493,0.9928250943607201,1.0140129324480665,1.034133013278946,1.050623686307359,1.0662801634153856,1.0804812343961214,1.0932171034227756,1.1055897911106212,1.1198907739023056,1.1336948059186815
plus_di_14 <= plus_di_10_sft_2,-0.008873176,98878,50165,48713,12.13,-6004.539334149311,-954.4767432880399,bd972efc927c87708f479b3c989a305bfeb89b6aa0381d01606955fa59f6baca,28,-0.0012199657503515482,26.91,0.8525203605742094,0.8525203605742094,0.90896878137303,0.9447555801048734,0.963996361792015,0.9823275144375541,1.0070810804029868,1.0328621905100301,1.0453250221403143,1.0522691471316787,1.0596891391809367,1.0720128916891114,1.0868192206144454,1.0910050503915483,1.0902843377144804
mom_15 <= mom_20,-0.008883854,98878,50762,48116,12.13,-6753.76160534495,-893.0355243295926,99b230403b43b61a62d1e1bb62b812e1617b1ac927f76ee434dad8be358b43f3,30,-0.006737998686730862,27.15,0.8384554832461594,0.8384554832461594,0.8946262562504363,0.9350126201031441,0.9634006818352003,0.9861172848488371,1.0110953542273506,1.03110272272509,1.05278655623396,1.0723932621492458,1.0863701415536715,1.091942969818634,1.0952116666738132,1.113665634490236,1.1399954652758109
bb_upper_2_20 >= bb_upper_2_10_sft_1,-0.008883859,98878,71528,27350,12.24,-11540.256079447998,-1501.5376058968905,2b12f1a24b5e2be255bd7327d40ce3105a7cd48cdc1cc2d1ac037ab6015a19a3,30,0.0010228976607322693,27.47,0.8039369044201978,0.8039369044201978,0.8567286308735101,0.8902525021246542,0.9228819490929485,0.9480433078305431,0.9706409451674505,0.9942360840068347,1.0164892861805714,1.0382148487414473,1.0589445318176547,1.0762305966210424,1.0852920247641455,1.0905306556824446,1.1058556131155428
stdev_20 >= stdev_5_sft_2,-0.0089372,98878,91514,7364,12.33,-12643.076142471258,-1793.4085916725744,a092dbfa6dbefd1d342d1a211503f33f5c7745cd5359e4d4115f2b75459bc7b9,30,-0.003967083524912596,27.39,0.8328651796393912,0.8328651796393912,0.8833152915845972,0.9215052645698839,0.9537147240102459,0.9821061316443721,1.0060381594610364,1.0243996313805845,1.0417534687668333,1.0603688646604454,1.0772951456379387,1.0925072038304313,1.1042872184297121,1.1175272628706507,1.1310032121369304
aarod_14 >= aarod_30_sft_2,-0.008937269,98878,45346,53532,12.1,-6023.815735525222,-835.9985897625011,010ce60baf3de2cf8c4bcfd243c9185441a26efa8e16690af1f746cc88b42f78,30,-0.010287534445524216,26.95,0.8350476804428452,0.8350476804428452,0.8856720430093227,0.9172509363449145,0.9506401168373935,0.9766643124613454,1.0001785034666018,1.013771635324957,1.0285790845416214,1.0461642050426778,1.0688676931862402,1.0906788923373953,1.107996156284584,1.1243044955438288,1.138301718495245
mom_15 >= mom_2_sft_3,-0.008942851,98878,49216,49662,12.12,-6946.004802329946,-940.2259014933006,eaab1708ca388033e741f56742381a7a1263cfafa2fbe8f413d450736cce3e74,30,-0.010756326839327812,26.96,0.8385091849253753,0.8385091849253753,0.9143173298137083,0.9605292660962773,0.9963619709261308,1.026920860886537,1.053829273737195,1.0784377836207315,1.1013309722475613,1.1165937728430808,1.1294313101384157,1.1391525000059444,1.1526571799839946,1.1665534567639313,1.1808857924048517
aarou_30 >= 21,-0.008961321,98878,67880,30998,12.22,-8371.640125574155,-1233.3755346554317,dcb58ce780511e98834e39247d27a6ee8873b25591939e1839bb93ebed46e76d,30,-0.019962554797530174,26.84,0.8514264367973193,0.8514264367973193,0.9063066440130702,0.9464587773332148,0.9779640407187397,1.0011306000450404,1.0217338273616539,1.0391002425232483,1.0479425073450108,1.0565945806120005,1.068764997167089,1.0807714857077175,1.0943226910971053,1.10757477678935,1.1218537755139124
atr_14 <= atr_10_sft_3,-0.00898977,98878,48900,49978,12.12,-6761.032101363588,-938.633601768699,6c56a6e37fe7066fac040219b9e7cfe2398571a456467cde7a8327153ebc94da,30,-0.004060335922986269,27.26,0.8293349814233478,0.8293349814233478,0.8935677756771616,0.9255579623755236,0.947503121547171,0.9718527877703109,0.9998240439462015,1.018109809658554,1.028346067106633,1.0462171609854813,1.0676980831782212,1.0903513213620433,1.1193826396938544,1.1334194885947286,1.14878976509459
willr_30 <= willr_10_sft_2,-0.008992384,98878,51613,47265,12.13,-5908.82843276206,-966.553753427288,1427ae29e5c4ed561613e902f1f63301f41038d7cf9fdf54aa945c6a3e2bca60,30,0.0013088672421872616,27.5,0.8535444376534405,0.8535444376534405,0.9003638288554617,0.9391435754495754,0.972782761890356,0.9956497767816512,1.0156214213752413,1.0327062028909815,1.046918342114578,1.074995731941843,1.0916110473376957,1.104885244178814,1.1239332528737234,1.1336068709419012,1.1435834925282993
aarod_10 <= aarod_20_sft_2,-0.009004447,98878,60500,38378,12.18,-7983.888998041385,-1213.7746096566989,1c17b055d6052442bbc23e9c5f48c3b369df45790e4212d5edae44425931e847,30,-0.001450244104489684,27.39,0.8404020777522901,0.8404020777522901,0.8894161465455377,0.9243253874322197,0.9524185503052816,0.9790432084033371,1.0026967631469388,1.0249111923101746,1.0447592765039344,1.067329584889708,1.0871189407165855,1.0991756740823597,1.1131850705207833,1.1213818236794117,1.1292106802535105
plus_di_10 <= plus_di_5_sft_1,-0.009054645,98878,42802,56076,12.08,-5536.761877302219,-807.4439859544291,bd972efc927c87708f479b3c989a305bfeb89b6aa0381d01606955fa59f6baca,28,0.0005812552408315241,26.99,0.8448389033814556,0.8448389033814556,0.9077921623842402,0.9510419402050743,0.9893760685273006,1.0238946040385661,1.0401894328275174,1.0597142871865095,1.0777368089261492,1.0839724624559142,1.0883734165181964,1.1048421605793226,1.1107504649083122,1.1299884715758268,1.1277145713876306
aarou_10 <= aarou_14,-0.009058458,98878,79537,19341,12.27,-10570.220796262423,-1557.3413383378647,11ecda3140789fc7bb03c4e9ce6db1e36d26d05f5895e9047d4b04d8e05db454,30,-0.011134455911815166,27.2,0.8412353041814209,0.8412353041814209,0.8973054357429129,0.9391549112301057,0.9665744000298289,0.9900900738730336,1.0134245938203654,1.0349662010308436,1.0495625102117299,1.0598916753165486,1.0736972362119799,1.0886426852941775,1.102449152361282,1.1147528169363226,1.1283071849802024
stdev_10 <= stdev_10_sft_3,-0.00907235,98878,51905,46973,12.13,-8123.679350000229,-1027.8742244803798,76cc05d7e847d59489f80a379ae9909f097acc0055c98dd465d85c99099ff3c8,30,-0.0030540376901626587,27.32,0.808980127262102,0.808980127262102,0.8571498111432456,0.8898820438525437,0.9182640508719262,0.9501490490617109,0.9734609016769928,0.9949412104735964,1.0073324903947336,1.0271611388301545,1.0430472505930533,1.0589736497344517,1.07633719603278,1.0842572393497718,1.0902000738422568
sma_5 <= Close_sft_1,-0.0091219945,98878,49618,49260,12.12,-5599.103084567852,-930.8872769691006,50a0e61b02a2d5c963e9603b4bade036c42f4965c5f54e99ff926c2165cc53b8,30,-0.0044252327643334866,27.25,0.8649810895648969,0.8649810895648969,0.934948787243466,0.9762691738117026,1.013314945179616,1.0452160581038223,1.0725700085533771,1.088515289759673,1.1070122907089617,1.114852326206842,1.128508029957616,1.1369868153380578,1.1517668159215328,1.1758297617160247,1.1840863200175802
willr_20 >= -18,-0.009126752,98878,17314,81564,11.77,-2567.9734604769765,-339.741933146448,69dfb876a37c1daf9322a675d7db45858b16e638e7217cc78e1177c12ffb23dc,30,-0.005475235637277365,26.91,0.8358603888377318,0.8358603888377318,0.9280565394467574,0.996930129415953,1.0803597483924665,1.135503885515138,1.1772924913254317,1.1993955296429661,1.2258610990349756,1.2241684106343833,1.2329210514089148,1.2538548557608615,1.2748059018437137,1.3110811613084294,1.3500137387755744
aarou_10 >= aarou_14_sft_2,-0.009143882,98878,44009,54869,12.08,-6549.440705528577,-867.7784286318129,0f031b3780e6467809600593d6806420193325d9573f332c17b627db66a26893,30,-0.0002845626149792224,27.43,0.8222705606370896,0.8222705606370896,0.8875055157465301,0.9232399502719916,0.9716635783987475,0.9996263909781092,1.0172525272843034,1.0370390878084332,1.0645393834068493,1.0859528444950148,1.100862228369849,1.1198668050420773,1.1358055819853157,1.148798863762985,1.1724980906131939
aarou_5 >= aarou_10,-0.009151412,98878,52229,46649,12.13,-7516.155768780399,-1065.511406765705,0f031b3780e6467809600593d6806420193325d9573f332c17b627db66a26893,30,-0.005593923851847649,27.21,0.8262563227602503,0.8262563227602503,0.8734351554347269,0.9137487923307037,0.9595023155412014,0.9981965930245341,1.0277112975741418,1.0473409211347333,1.0592135455184326,1.0749231285274592,1.087211746197267,1.1008525718603936,1.1122202754760433,1.1188262267865239,1.132790548821462
mema_20 >= Low,-0.009152943,98878,64902,33976,12.2,-10343.16558465979,-1411.4101788391854,e7e0f1d344c8e3b4344908a65185f87340bab0bfe5216b7073401aaebfc88a19,30,-0.005789121612906456,27.26,0.7996055393929028,0.7996055393929028,0.8454263361428103,0.8707694619576968,0.88833243721467,0.9060819683220593,0.9288838629834323,0.9444094200647286,0.962067617456714,0.9864070500020479,1.0044792842362156,1.0205896791339932,1.0309618433533745,1.035327917337879,1.04397199531849
rsi_2 >= rsi_2_sft_3,-0.009157135,98878,49840,49038,12.12,-8009.243860278999,-1014.262123603221,9c5304fe9d592b70a0c6b3286ed47e7bf2dda0b94ec7966217da111653dec0de,30,-0.007821782492101192,27.1,0.8134525790531952,0.8134525790531952,0.8850139987181694,0.9287718038320905,0.9563169825590209,0.9868220880239886,1.0133404707694307,1.029916257790619,1.0487622409951374,1.0598896640882656,1.0770085101901872,1.0890013686243476,1.0953165130682145,1.110878544110915,1.1284874345487437
adx_5 <= 16,-0.009177246,98878,952,97926,9.35,-393.28569086053176,-37.43504886118899,3c92cb65188a6807549ad02f373e5063a01a53cbce3d2b8fe4af860199995f57,28,0.0,0.0,0.5118061375794188,0.5118061375794188,0.6168564119093097,0.5849852788053539,0.6131081447774586,0.5725578789694731,0.5943980387302928,0.6297883487591712,0.6597108292607997,0.66579770358856,0.6885029732291265,0.7708632906003181,0.8130560196427309,0.832953344108878,0.8117460012479076
adx_5 <= 23,-0.009185807,98878,8144,90734,11.41,-1308.2834444439504,-172.54965380691283,3c92cb65188a6807549ad02f373e5063a01a53cbce3d2b8fe4af860199995f57,30,0.0018865964375436306,27.73,0.7974928185353729,0.7974928185353729,0.8173204962677976,0.8337085622559688,0.8456692827974724,0.9207585654793184,0.9625524996273138,0.9589637981960866,0.982844510100535,1.0178812484473412,1.0428526600850316,1.0797163374250642,1.115655742479347,1.140016879297751,1.1732802479443918
bb_lower_2_10 <= Close_sft_3,-0.009187693,98878,98136,742,12.39,-12375.191590026941,-1894.755974135558,df72ac6ad143ee2de1e2f75f64629a9e84f7c48f59b8dcd8dbbfbb16a74d883c,30,-0.014537983573973179,27.39,0.8481330710996028,0.8481330710996028,0.9010327686167604,0.9389464912583793,0.9692804541051948,0.9943282350605923,1.0153741279898907,1.0333872684807175,1.0498683776178988,1.0658029170103887,1.0807938236671792,1.0950518443539843,1.108629553610701,1.1212391701078652,1.1338853570340788
mom_20 >= mom_20_sft_3,-0.00919293,98878,50376,48502,12.12,-8181.491148405468,-1043.2656751932009,eaab1708ca388033e741f56742381a7a1263cfafa2fbe8f413d450736cce3e74,30,-0.008326349779963493,27.08,0.81073729498348,0.81073729498348,0.8803093844763107,0.9166585840277544,0.9471030725702125,0.9765044704094372,1.0025258614202648,1.0299516344672157,1.052275405072969,1.0798658239158827,1.1022536195979789,1.1114969364119034,1.111803317204239,1.1246599842439227,1.1381890614214083
mom_15 >= mom_5_sft_2,-0.009201687,98878,49403,49475,12.11,-7287.137445311077,-966.7190311112063,eaab1708ca388033e741f56742381a7a1263cfafa2fbe8f413d450736cce3e74,30,-0.011949343606829643,26.91,0.8300693028885011,0.8300693028885011,0.902589570370256,0.9497827404692178,0.9781194814575963,1.0188524226359534,1.0410946023389607,1.0672331676894684,1.0879852927533424,1.106401039109231,1.121982509806564,1.1357148971125712,1.1437668394906872,1.158387835072347,1.1726837185954264
aaro_20 <= aaro_10_sft_1,-0.009207072,98878,52574,46304,12.13,-6568.239770014145,-1054.7160340404953,03178e4886fc07979b0c314ad9c68ba2f86b07645c5f6bfdb6bc96b9669a3c24,30,0.0037289559841156006,27.6,0.8461852213098641,0.8461852213098641,0.8989963235083186,0.9400392569087954,0.972645105352399,0.9911907910876664,1.0121479571147867,1.0311680472672877,1.0566166691644416,1.0809856184493747,1.1014727439728675,1.1217248804736852,1.1324320265120478,1.1428883729195152,1.1500345831406553
mom_15 >= mom_5_sft_3,-0.009216583,98878,49566,49312,12.12,-6970.310642848563,-922.8734452689314,eaab1708ca388033e741f56742381a7a1263cfafa2fbe8f413d450736cce3e74,30,-0.011801404878497124,26.92,0.8389251861562241,0.8389251861562241,0.9044055298340187,0.9509469261057364,0.9826108392692697,1.012726440795177,1.0408647498108756,1.0641144965163256,1.0852672939639407,1.0972477864558663,1.1147546306768004,1.128185373361956,1.1411222836637631,1.1581367241756104,1.1686889636990974
sma_20 <= High_sft_3,-0.009218444,98878,62672,36206,12.19,-7613.399416133419,-1148.3778863081898,96dbcbed1df94b1ba010b345e5b1a9039b5cdd6019405ebbb50c28754007bf82,30,-0.011163084767758846,27.07,0.8554785739529481,0.8554785739529481,0.901939313723446,0.9496826561312944,0.9843633296454463,1.0112312961289858,1.0357563929554117,1.0527087104623198,1.0663062233325293,1.0803768983650024,1.0947053411966197,1.106827247359516,1.1180116722997233,1.1215531158023933,1.1367613045194462
