symbol,date,open,high,low,close,volume
PMNT,2026-03-03,0.2223,0.23,0.2088,0.217,54389.0
PMNT,2026-03-04,0.233,0.4183,0.2222,0.2453,34240172.0
PMNT,2026-03-05,0.2465,0.2465,0.2122,0.234,1025131.0
PMNT,2026-03-06,0.227,0.2271,0.1922,0.2118,550266.0
PMNT,2026-03-09,0.21,0.2163,0.192,0.2136,227648.0
PMNT,2026-03-10,0.217,0.2592,0.2156,0.232,1246205.0
PMNT,2026-03-11,0.2309,0.24,0.215,0.234,203835.0
PMNT,2026-03-12,0.23,0.242,0.217,0.2301,342157.0
PMNT,2026-03-13,0.2301,0.2496,0.2202,0.2359,660566.0
PMNT,2026-03-16,0.232,0.2399,0.221,0.2341,152181.0
PMNT,2026-03-17,0.2341,0.2427,0.2213,0.23,136617.0
PMNT,2026-03-18,0.23,0.23,0.212,0.2176,142767.0
PMNT,2026-03-19,0.213,0.2199,0.2001,0.2149,123552.0
PMNT,2026-03-20,0.2116,0.2151,0.2001,0.2101,82791.0
PMNT,2026-03-23,0.2123,0.2225,0.2086,0.2108,228901.0
PMNT,2026-03-24,0.221,0.221,0.2,0.207,115651.0
PMNT,2026-03-25,0.207,0.2128,0.195,0.201,110182.0
PMNT,2026-03-26,0.2033,0.2048,0.1852,0.1952,104744.0
PMNT,2026-03-27,0.1912,0.1947,0.171,0.186,220153.0
PMNT,2026-03-30,0.1839,0.34,0.1659,0.325,38846892.0
PMNT,2026-03-31,0.2361,0.26,0.2,0.259,3709889.0
PMNT,2026-04-01,0.2288,0.2587,0.2171,0.2461,995908.0
PMNT,2026-04-02,0.22,0.2541,0.2053,0.226,645370.0
PMNT,2026-04-06,0.235,0.3198,0.226,0.2857,2040936.0
PMNT,2026-04-07,0.2856,0.292,0.2501,0.281,326810.0
PMNT,2026-04-08,0.28,0.3122,0.28,0.2921,251717.0
PMNT,2026-04-09,0.29,0.2903,0.2628,0.2721,142324.0
PMNT,2026-04-10,0.27,0.2845,0.26,0.274,123966.0
PMNT,2026-04-13,0.2599,0.2629,0.2345,0.243,504534.0
PMNT,2026-04-14,0.5803,0.6044,0.3252,0.356,245715830.0
PMNT,2026-04-15,0.3084,0.318,0.2702,0.318,6353134.0
PMNT,2026-04-16,0.2955,0.38,0.28,0.3793,6023338.0
AGAE,2026-02-11,0.271,0.2754,0.2621,0.2673,293050.0
AGAE,2026-02-12,0.26,0.2671,0.2525,0.256,327073.0
AGAE,2026-02-13,0.2679,0.2738,0.2576,0.2649,258947.0
AGAE,2026-02-17,0.2673,0.3,0.2578,0.2974,868418.0
AGAE,2026-02-18,0.2984,0.3124,0.2915,0.3059,341951.0
AGAE,2026-02-19,0.3876,0.5888,0.3754,0.3888,180925179.0
AGAE,2026-02-20,0.3535,0.357,0.3061,0.3358,3580744.0
AGAE,2026-02-23,0.2985,0.328,0.284,0.319,1281915.0
AGAE,2026-02-24,0.3035,0.325,0.296,0.314,700750.0
AGAE,2026-02-25,0.305,0.337,0.2954,0.337,959944.0
AGAE,2026-02-26,0.33,0.35,0.303,0.35,999648.0
AGAE,2026-02-27,0.3375,0.342,0.3102,0.3355,426053.0
AGAE,2026-03-02,0.3238,0.3285,0.3061,0.3132,325255.0
AGAE,2026-03-03,0.31,0.3299,0.28,0.3057,689933.0
AGAE,2026-03-04,0.2996,0.3295,0.298,0.3265,370417.0
AGAE,2026-03-05,0.324,0.324,0.3028,0.3134,183013.0
AGAE,2026-03-06,0.29,0.312,0.29,0.3028,314473.0
AGAE,2026-03-09,0.29,0.3094,0.29,0.3094,66614.0
AGAE,2026-03-10,0.3094,0.3315,0.3058,0.3107,223690.0
AGAE,2026-03-11,0.3107,0.3124,0.297,0.2986,140507.0
AGAE,2026-03-12,0.295,0.3051,0.285,0.2963,115118.0
AGAE,2026-03-13,0.2986,0.3,0.2835,0.2901,302578.0
AGAE,2026-03-16,0.286,0.3022,0.28,0.2833,362321.0
AGAE,2026-03-17,0.28,0.2955,0.28,0.291,115774.0
AGAE,2026-03-18,0.285,0.301,0.285,0.301,129221.0
AGAE,2026-03-19,0.295,0.295,0.2651,0.29,350345.0
AGAE,2026-03-20,0.285,0.301,0.2647,0.301,434336.0
AGAE,2026-03-23,0.2839,0.2948,0.2744,0.2948,311456.0
AGAE,2026-03-24,0.2889,0.301,0.27,0.301,223163.0
AGAE,2026-03-25,0.295,0.2976,0.287,0.2936,96338.0
AGAE,2026-03-26,0.2868,0.3128,0.281,0.2995,177604.0
AGAE,2026-03-27,0.2905,0.3199,0.2853,0.2959,179907.0
AGAE,2026-03-30,0.29,0.29,0.2715,0.28,233450.0
AGAE,2026-03-31,0.2744,0.2939,0.2656,0.2734,345866.0
AGAE,2026-04-01,0.279,0.2918,0.2704,0.2761,82390.0
AGAE,2026-04-02,0.2781,0.2909,0.268,0.2885,101127.0
AGAE,2026-04-06,0.2904,0.3224,0.2811,0.303,311125.0
AGAE,2026-04-07,0.3,0.3043,0.2808,0.288,118532.0
AGAE,2026-04-08,0.29,0.3334,0.2899,0.306,655902.0
AGAE,2026-04-09,0.31,0.33,0.3069,0.3088,1460537.0
AGAE,2026-04-10,0.305,0.3133,0.2825,0.286,439969.0
AGAE,2026-04-13,0.2803,0.301,0.28,0.2844,273458.0
AGAE,2026-04-14,0.2887,0.338,0.2823,0.328,962155.0
AGAE,2026-04-15,0.5177,0.9586,0.4228,0.472,367156379.0
AGAE,2026-04-16,0.6152,0.6722,0.5011,0.5215,32748147.0
ITOC,2026-02-11,0.4572,0.46,0.4113,0.4113,30921.0
ITOC,2026-02-12,0.425,0.489,0.4115,0.4115,33302.0
ITOC,2026-02-13,0.4111,0.43,0.4111,0.413,9930.0
ITOC,2026-02-17,0.4,0.4325,0.373,0.385,33934.0
ITOC,2026-02-18,0.4,0.4,0.357,0.3931,62365.0
ITOC,2026-02-19,0.39,0.399,0.37,0.3855,4809.0
ITOC,2026-02-20,0.3719,0.389,0.37,0.372,20933.0
ITOC,2026-02-23,0.35,0.3726,0.3313,0.3508,43972.0
ITOC,2026-02-24,0.37,0.37,0.36,0.36,12808.0
ITOC,2026-02-25,0.3431,0.359,0.3431,0.3443,16803.0
ITOC,2026-02-26,0.35,0.37,0.3431,0.3603,40965.0
ITOC,2026-02-27,0.35,0.3668,0.343,0.352,17866.0
ITOC,2026-03-02,0.337,0.36,0.3313,0.3502,28753.0
ITOC,2026-03-03,0.31,0.351,0.31,0.3369,19305.0
ITOC,2026-03-04,0.3333,0.35,0.3251,0.35,33208.0
ITOC,2026-03-05,0.35,0.3549,0.3311,0.3522,11024.0
ITOC,2026-03-06,0.3587,0.3587,0.34,0.3443,4626.0
ITOC,2026-03-09,0.3302,0.3752,0.33,0.3599,15062.0
ITOC,2026-03-10,0.34,0.36,0.321,0.3351,33822.0
ITOC,2026-03-11,0.34,0.34,0.3361,0.339,26029.0
ITOC,2026-03-12,0.3275,0.3402,0.31,0.325,71125.0
ITOC,2026-03-13,0.325,0.3276,0.3,0.3194,55880.0
ITOC,2026-03-16,0.3001,0.3197,0.28,0.3169,10787.0
ITOC,2026-03-17,0.3198,0.323,0.2814,0.3085,28488.0
ITOC,2026-03-18,0.2722,0.2992,0.2722,0.2987,21793.0
ITOC,2026-03-19,0.2714,0.3,0.2714,0.2815,105450.0
ITOC,2026-03-20,0.2727,0.2942,0.2704,0.273,44555.0
ITOC,2026-03-23,0.2704,0.2937,0.2704,0.2933,5042.0
ITOC,2026-03-24,0.2513,0.3,0.2513,0.2851,31726.0
ITOC,2026-03-25,0.4927,0.4928,0.3431,0.4141,54888878.0
ITOC,2026-03-26,0.378,0.418,0.3063,0.3937,1584678.0
ITOC,2026-03-27,0.32,0.4111,0.32,0.3939,532960.0
ITOC,2026-03-30,0.35,0.4111,0.3431,0.4111,187927.0
ITOC,2026-03-31,0.37,0.38,0.3325,0.35,196689.0
ITOC,2026-04-01,0.3385,0.3547,0.326,0.326,125332.0
ITOC,2026-04-02,0.3195,0.32,0.28,0.3052,75718.0
ITOC,2026-04-06,0.3052,0.3254,0.2979,0.309,128491.0
ITOC,2026-04-07,0.318,0.318,0.2986,0.3091,113830.0
ITOC,2026-04-08,0.304,0.318,0.3011,0.311,34110.0
ITOC,2026-04-09,0.291,0.3016,0.2843,0.3,66955.0
ITOC,2026-04-10,0.293,0.298,0.2779,0.28,59149.0
ITOC,2026-04-13,0.274,0.2875,0.271,0.281,37437.0
ITOC,2026-04-14,0.2701,0.3199,0.27,0.2801,413731.0
ITOC,2026-04-15,0.28,0.3302,0.28,0.3302,273649.0
ITOC,2026-04-16,0.3049,0.3219,0.302,0.317,73052.0
MIMI,2026-02-11,0.3333,0.3394,0.3134,0.3134,799558.0
MIMI,2026-02-12,0.3078,0.32,0.28,0.28,548347.0
MIMI,2026-02-13,0.4784,0.4784,0.32,0.3869,37517485.0
MIMI,2026-02-17,0.333,0.37,0.325,0.3635,1568359.0
MIMI,2026-02-18,0.34,0.35,0.3222,0.3374,658629.0
MIMI,2026-02-19,0.3217,0.3289,0.31,0.311,359827.0
MIMI,2026-02-20,0.3081,0.3255,0.283,0.3085,497651.0
MIMI,2026-02-23,0.3054,0.3452,0.29,0.3335,435892.0
MIMI,2026-02-24,0.3355,0.3447,0.3101,0.33,211092.0
MIMI,2026-02-25,0.4441,0.4804,0.333,0.385,24363226.0
MIMI,2026-02-26,0.3502,0.3824,0.34,0.361,1049311.0
MIMI,2026-02-27,0.343,0.3715,0.337,0.337,407034.0
MIMI,2026-03-02,0.327,0.3547,0.3192,0.3192,135850.0
MIMI,2026-03-03,0.3128,0.33,0.3101,0.32,147830.0
MIMI,2026-03-04,0.3223,0.3346,0.3171,0.32,236771.0
MIMI,2026-03-05,0.32,0.3296,0.314,0.3295,187500.0
MIMI,2026-03-06,0.3189,0.3197,0.31,0.3194,65339.0
MIMI,2026-03-09,0.3188,0.3188,0.3023,0.3025,110838.0
MIMI,2026-03-10,0.3042,0.3225,0.3042,0.312,81231.0
MIMI,2026-03-11,0.3666,0.3748,0.319,0.3449,6068977.0
MIMI,2026-03-12,0.3288,0.35,0.3201,0.3411,557821.0
MIMI,2026-03-13,0.3434,0.353,0.3266,0.3317,287140.0
MIMI,2026-03-16,0.33,0.3599,0.31,0.31,689089.0
MIMI,2026-03-17,0.315,0.3361,0.2912,0.3,519892.0
MIMI,2026-03-18,0.3,0.3298,0.2989,0.3143,501778.0
MIMI,2026-03-19,0.315,0.315,0.2951,0.3002,171427.0
MIMI,2026-03-20,0.303,0.3099,0.2961,0.2961,73696.0
MIMI,2026-03-23,0.2955,0.3028,0.295,0.2994,85600.0
MIMI,2026-03-24,0.2944,0.2993,0.2832,0.2895,151878.0
MIMI,2026-03-25,0.28,0.2971,0.28,0.289,113657.0
MIMI,2026-03-26,0.2816,0.2887,0.28,0.28,87858.0
MIMI,2026-03-27,0.275,0.2797,0.2613,0.265,108610.0
MIMI,2026-03-30,0.26,0.2645,0.257,0.2642,46545.0
MIMI,2026-03-31,0.25,0.2842,0.25,0.27,189111.0
MIMI,2026-04-01,0.282,0.282,0.2629,0.2629,47996.0
MIMI,2026-04-02,0.2513,0.2694,0.2513,0.2633,54624.0
MIMI,2026-04-06,0.2635,0.275,0.2484,0.2493,200628.0
MIMI,2026-04-07,0.2537,0.27,0.249,0.255,416254.0
MIMI,2026-04-08,0.261,0.2657,0.2512,0.252,154855.0
MIMI,2026-04-09,0.257,0.2644,0.25,0.258,65854.0
MIMI,2026-04-10,0.26,0.2663,0.2556,0.261,102105.0
MIMI,2026-04-13,0.2484,0.2674,0.2483,0.2621,49067.0
MIMI,2026-04-14,0.2575,0.7342,0.2575,0.535,379372838.0
MIMI,2026-04-15,0.3256,0.375,0.2776,0.3432,4775386.0
MIMI,2026-04-16,0.3279,0.385,0.3016,0.3116,1699550.0
SNBR,2026-02-11,10.72,10.99,10.06,10.24,320759.0
SNBR,2026-02-12,10.1,10.71,9.99,10.39,262162.0
SNBR,2026-02-13,10.44,10.52,9.08,9.42,425595.0
SNBR,2026-02-17,9.35,9.43,8.76,9.03,364922.0
SNBR,2026-02-18,9.03,9.03,8.13,8.26,450205.0
SNBR,2026-02-19,8.16,8.36,7.55,8.11,485816.0
SNBR,2026-02-20,8.03,9.2,7.89,8.96,459484.0
SNBR,2026-02-23,8.8,9.5,8.77,8.79,442084.0
SNBR,2026-02-24,8.82,8.84,7.73,8.17,469395.0
SNBR,2026-02-25,8.07,8.32,7.5,7.91,501249.0
SNBR,2026-02-26,7.85,7.95,6.99,7.0,737793.0
SNBR,2026-02-27,6.82,6.93,5.83,6.17,982308.0
SNBR,2026-03-02,5.96,6.11,5.72,5.73,475126.0
SNBR,2026-03-03,5.52,5.58,5.14,5.44,845249.0
SNBR,2026-03-04,5.61,5.98,5.5,5.68,591093.0
SNBR,2026-03-05,5.54,6.03,5.5,5.79,569361.0
SNBR,2026-03-06,5.61,5.65,5.29,5.29,484761.0
SNBR,2026-03-09,5.17,5.33,4.86,5.3,540059.0
SNBR,2026-03-10,5.28,5.44,4.92,4.96,644427.0
SNBR,2026-03-11,5.0,5.06,4.53,4.59,1215878.0
SNBR,2026-03-12,5.6,6.03,3.6,3.67,3697243.0
SNBR,2026-03-13,3.68,3.89,3.44,3.45,2217631.0
SNBR,2026-03-16,3.34,3.44,2.77,3.23,1581986.0
SNBR,2026-03-17,3.28,3.46,3.11,3.31,844688.0
SNBR,2026-03-18,3.26,3.67,2.98,3.0,1126848.0
SNBR,2026-03-19,2.96,3.04,2.75,2.85,1003969.0
SNBR,2026-03-20,2.84,3.03,2.68,2.83,959472.0
SNBR,2026-03-23,3.0,3.19,2.78,2.79,815339.0
SNBR,2026-03-24,2.74,2.84,2.53,2.54,766085.0
SNBR,2026-03-25,2.58,2.63,2.25,2.42,2421790.0
SNBR,2026-03-26,2.41,2.52,2.25,2.26,715929.0
SNBR,2026-03-27,2.2,2.36,1.97,2.04,1113676.0
SNBR,2026-03-30,2.08,2.24,1.9725,2.0,1108492.0
SNBR,2026-03-31,2.05,2.19,1.62,1.795,2623061.0
SNBR,2026-04-01,1.8,1.88,1.595,1.71,1956634.0
SNBR,2026-04-02,1.35,1.59,1.12,1.18,4301171.0
SNBR,2026-04-06,1.2,1.32,1.095,1.18,1757953.0
SNBR,2026-04-07,1.16,1.17,1.06,1.1,772402.0
SNBR,2026-04-08,1.18,1.77,1.18,1.76,9056066.0
SNBR,2026-04-09,1.67,1.9799,1.33,1.37,3782766.0
SNBR,2026-04-10,1.35,1.43,1.27,1.41,1315064.0
SNBR,2026-04-13,1.38,1.72,1.34,1.7,1515537.0
SNBR,2026-04-14,1.73,1.94,1.67,1.77,1720800.0
SNBR,2026-04-15,1.74,2.37,1.72,2.26,3358895.0
SNBR,2026-04-16,2.3,2.4,2.06,2.1001,763685.0
RMSG,2026-02-11,0.8138,0.8138,0.705,0.7331,30208.0
RMSG,2026-02-12,0.74,0.8004,0.7,0.7001,51782.0
RMSG,2026-02-13,0.7501,0.7501,0.601,0.6055,42201.0
RMSG,2026-02-17,0.684,0.75,0.6103,0.6103,20073.0
RMSG,2026-02-18,0.59,0.6095,0.59,0.6,4222.0
RMSG,2026-02-19,0.6,0.645,0.591,0.592,22917.0
RMSG,2026-02-20,0.601,1.05,0.592,0.8892,28888410.0
RMSG,2026-02-23,0.87,0.876,0.667,0.7074,587421.0
RMSG,2026-02-24,0.644,0.6799,0.6022,0.6517,83108.0
RMSG,2026-02-25,0.6387,0.73,0.6328,0.7179,54855.0
RMSG,2026-02-26,0.6975,0.719,0.67,0.718,50676.0
RMSG,2026-02-27,0.68,0.7,0.64,0.7,49329.0
RMSG,2026-03-02,0.593,0.6715,0.5913,0.612,51641.0
RMSG,2026-03-03,0.59,0.59,0.5016,0.57,42037.0
RMSG,2026-03-04,0.55,0.5904,0.5402,0.5904,23602.0
RMSG,2026-03-05,0.5201,0.578,0.5201,0.578,3854.0
RMSG,2026-03-06,0.53,0.5689,0.5148,0.5689,28925.0
RMSG,2026-03-09,0.5151,0.565,0.5151,0.565,16213.0
RMSG,2026-03-10,0.5768,0.578,0.531,0.555,42237.0
RMSG,2026-03-11,0.531,0.56,0.5301,0.56,19614.0
RMSG,2026-03-12,0.5301,0.555,0.4081,0.4515,174681.0
RMSG,2026-03-13,0.46,0.4738,0.4022,0.4361,51393.0
RMSG,2026-03-16,0.37,0.42,0.37,0.4118,6126.0
RMSG,2026-03-17,0.406,0.4839,0.4002,0.475,53410.0
RMSG,2026-03-18,0.486,0.486,0.41,0.4175,38157.0
RMSG,2026-03-19,0.474,0.474,0.423,0.4739,5930.0
RMSG,2026-03-20,0.46,0.46,0.4105,0.445,10024.0
RMSG,2026-03-23,0.4021,0.438,0.4002,0.4247,13384.0
RMSG,2026-03-24,0.4011,0.41,0.3315,0.3472,60339.0
RMSG,2026-03-25,0.7201,0.89,0.5786,0.64,217129459.0
RMSG,2026-03-26,0.56,0.6613,0.56,0.6342,3430992.0
RMSG,2026-03-27,0.6263,0.6791,0.6119,0.63,1041771.0
RMSG,2026-03-30,0.575,0.6973,0.575,0.6305,1045924.0
RMSG,2026-03-31,0.66,0.69,0.6335,0.636,668887.0
RMSG,2026-04-01,0.6449,0.66,0.619,0.619,278802.0
RMSG,2026-04-02,0.6214,0.6517,0.46,0.4835,290937.0
RMSG,2026-04-06,0.4749,0.5011,0.3827,0.4007,157158.0
RMSG,2026-04-07,0.4,0.52,0.4,0.465,443392.0
RMSG,2026-04-08,0.4704,0.4819,0.432,0.4752,92974.0
RMSG,2026-04-09,0.4657,0.4657,0.4101,0.4286,22023.0
RMSG,2026-04-10,0.4346,0.47,0.4272,0.4695,28978.0
RMSG,2026-04-13,0.9465,2.73,0.9137,2.7,280062511.0
RMSG,2026-04-14,2.79,3.33,2.12,2.4,26642639.0
RMSG,2026-04-15,1.83,2.04,1.55,1.79,2428230.0
RMSG,2026-04-16,1.77,3.35,1.62,2.67,37215312.0
ONCO,2026-02-10,6.15,7.6,6.15,7.55,14696.6
ONCO,2026-02-11,7.3,9.3,7.1,9.25,23497.6
ONCO,2026-02-12,6.25,6.8,5.3,5.3,376722.8
ONCO,2026-02-13,5.25,5.25,3.7,3.8715,144547.6
ONCO,2026-02-17,4.35,4.35,3.1,3.924,43951.4
ONCO,2026-02-18,3.84,4.2,3.43,3.8,82784.4
ONCO,2026-02-19,3.8,3.8995,3.3505,3.6,27268.4
ONCO,2026-02-20,3.564,3.8155,3.4025,3.79,22321.0
ONCO,2026-02-23,3.752,3.752,3.2,3.318,14865.2
ONCO,2026-02-24,3.3215,3.485,3.1205,3.485,14115.6
ONCO,2026-02-25,3.4845,3.4845,3.15,3.2975,21034.2
ONCO,2026-02-26,3.301,3.4,3.1285,3.3,12405.2
ONCO,2026-02-27,3.3,3.4325,3.3,3.345,5659.8
ONCO,2026-03-02,3.3,3.3,3.18,3.2505,9541.6
ONCO,2026-03-03,3.25,4.755,3.2005,3.605,805875.4
ONCO,2026-03-04,3.7495,4.0175,3.1415,3.3735,198698.0
ONCO,2026-03-05,3.3,3.3555,2.64,2.85,89523.8
ONCO,2026-03-06,2.845,2.845,2.3705,2.44,51840.0
ONCO,2026-03-09,2.35,2.635,2.1975,2.635,35307.6
ONCO,2026-03-10,2.785,2.9055,2.56,2.8925,23036.2
ONCO,2026-03-11,2.948,3.194,2.935,3.125,21311.4
ONCO,2026-03-12,3.1,3.1,2.7815,2.8635,7597.6
ONCO,2026-03-13,2.9,2.9085,2.6595,2.7155,5750.0
ONCO,2026-03-16,2.94,2.94,2.55,2.5785,9449.0
ONCO,2026-03-17,2.5785,2.6505,2.5005,2.6185,13067.2
ONCO,2026-03-18,2.65,2.65,2.45,2.593,7745.0
ONCO,2026-03-19,2.6785,2.7,2.27,2.4145,11348.2
ONCO,2026-03-20,2.403,3.1,2.257,3.1,20470.6
ONCO,2026-03-23,2.926,3.0505,2.6255,3.0085,26068.6
ONCO,2026-03-24,3.02,3.45,2.6975,2.8675,82328.8
ONCO,2026-03-25,3.06,3.62,2.56,3.03,171394.0
ONCO,2026-03-26,3.06,3.89,2.75,3.22,333087.0
ONCO,2026-03-27,5.84,6.73,1.78,1.94,28079029.0
ONCO,2026-03-30,1.465,1.75,1.17,1.57,1907190.0
ONCO,2026-03-31,1.55,1.62,1.44,1.49,791418.0
ONCO,2026-04-01,1.5,1.94,1.25,1.875,2037402.0
ONCO,2026-04-02,1.6,1.6686,1.3,1.52,662587.0
ONCO,2026-04-06,1.45,1.58,1.39,1.53,476038.0
ONCO,2026-04-07,1.43,1.47,1.22,1.29,435400.0
ONCO,2026-04-08,1.31,1.31,1.1,1.13,361529.0
ONCO,2026-04-09,1.62,2.82,1.1399,1.22,185305631.0
ONCO,2026-04-10,1.3,1.36,1.01,1.09,7774467.0
ONCO,2026-04-13,1.02,1.0392,0.75,0.8,5832152.0
ONCO,2026-04-14,0.72,0.91,0.671,0.91,3155332.0
ONCO,2026-04-15,0.8149,0.8149,0.71,0.7615,1867489.0
ONCO,2026-04-16,0.71,0.7366,0.69,0.718,899420.0
CVV,2026-02-11,4.4,4.535,4.15,4.25,30885.0
CVV,2026-02-12,4.24,4.3261,4.02,4.02,16186.0
CVV,2026-02-13,4.03,4.1899,3.95,3.99,32358.0
CVV,2026-02-17,4.03,4.12,3.87,4.0,43370.0
CVV,2026-02-18,4.08,4.19,3.85,3.95,34146.0
CVV,2026-02-19,3.92,4.1,3.86,3.89,12868.0
CVV,2026-02-20,3.89,4.16,3.89,3.9,16112.0
CVV,2026-02-23,3.91,4.0899,3.7901,3.81,28875.0
CVV,2026-02-24,3.78,3.98,3.78,3.93,25392.0
CVV,2026-02-25,3.93,4.1139,3.86,3.95,25552.0
CVV,2026-02-26,3.95,3.9717,3.7825,3.79,30719.0
CVV,2026-02-27,3.76,3.8999,3.5,3.55,48092.0
CVV,2026-03-02,3.48,3.6099,3.395,3.42,42668.0
CVV,2026-03-03,3.39,3.6899,3.3001,3.54,22676.0
CVV,2026-03-04,3.63,4.26,3.52,4.14,85422.0
CVV,2026-03-05,4.21,4.23,3.75,3.81,51444.0
CVV,2026-03-06,3.81,3.9099,3.625,3.7,38770.0
CVV,2026-03-09,3.69,4.0,3.5564,3.87,32856.0
CVV,2026-03-10,3.99,4.7,3.95,4.53,104280.0
CVV,2026-03-11,4.7,4.97,4.5,4.62,83652.0
CVV,2026-03-12,4.61,4.7,4.0901,4.2,34743.0
CVV,2026-03-13,4.29,4.29,3.96,3.98,21418.0
CVV,2026-03-16,4.02,4.155,3.9,3.9,58731.0
CVV,2026-03-17,3.98,4.0,3.7569,3.78,21425.0
CVV,2026-03-18,3.78,3.83,3.46,3.46,31791.0
CVV,2026-03-19,3.41,3.621,3.38,3.38,38953.0
CVV,2026-03-20,3.44,3.46,3.26,3.34,36626.0
CVV,2026-03-23,3.43,3.92,3.43,3.73,72414.0
CVV,2026-03-24,4.06,5.35,3.94,5.13,7669452.0
CVV,2026-03-25,5.12,6.2499,4.76,6.2,770449.0
CVV,2026-03-26,6.0,6.1482,5.06,5.26,244392.0
CVV,2026-03-27,5.21,5.7,4.85,4.98,95923.0
CVV,2026-03-30,5.13,5.1693,4.46,4.56,105435.0
CVV,2026-03-31,4.39,4.47,3.83,4.14,243786.0
CVV,2026-04-01,4.17,4.31,4.055,4.2,62390.0
CVV,2026-04-02,4.01,4.5399,4.01,4.28,99453.0
CVV,2026-04-06,4.14,4.47,3.85,3.98,303004.0
CVV,2026-04-07,3.93,3.9799,3.78,3.92,64152.0
CVV,2026-04-08,4.1,4.14,3.9,3.95,67953.0
CVV,2026-04-09,4.0,4.02,3.82,3.9,77258.0
CVV,2026-04-10,3.93,4.14,3.86,3.9,121129.0
CVV,2026-04-13,3.9,4.2751,3.82,4.19,101367.0
CVV,2026-04-14,4.22,4.28,4.12,4.14,25596.0
CVV,2026-04-15,4.14,4.59,4.14,4.45,106348.0
CVV,2026-04-16,4.44,4.5,4.2796,4.41,48071.0
SMX,2026-02-10,67.334,91.3086,67.334,78.4668,1078603.3664
SMX,2026-02-11,80.6152,87.0117,69.5801,81.6895,333968.384
SMX,2026-02-12,72.6318,80.5171,63.5254,68.5059,306017.6896
SMX,2026-02-13,63.5254,67.2363,52.5391,53.7109,181420.6464
SMX,2026-02-17,62.12,62.98,48.0,49.63,84357.0
SMX,2026-02-18,51.05,52.71,46.37,46.62,60114.0
SMX,2026-02-19,45.71,45.71,41.16,41.91,76236.0
SMX,2026-02-20,42.01,42.01,34.17,36.89,96911.0
SMX,2026-02-23,37.87,38.14,33.47,34.48,55675.0
SMX,2026-02-24,34.87,37.46,32.0,32.91,103322.0
SMX,2026-02-25,33.55,46.92,33.55,40.46,348832.0
SMX,2026-02-26,39.2,40.1,36.14,36.28,58559.0
SMX,2026-02-27,35.2,37.38,33.34,34.1,27631.0
SMX,2026-03-02,32.81,35.33,32.81,34.94,22482.0
SMX,2026-03-03,34.21,34.3,32.34,32.51,20795.0
SMX,2026-03-04,33.4,36.01,32.34,34.69,31493.0
SMX,2026-03-05,33.92,35.11,32.5,33.29,20835.0
SMX,2026-03-06,33.29,33.65,31.67,32.2,15749.0
SMX,2026-03-09,31.78,32.2,28.5,29.24,45285.0
SMX,2026-03-10,27.91,29.9,23.69,23.71,73205.0
SMX,2026-03-11,24.64,28.12,21.59,22.25,127669.0
SMX,2026-03-12,21.15,21.63,18.61,18.86,123395.0
SMX,2026-03-13,18.15,18.68,13.68,14.51,264902.0
SMX,2026-03-16,14.0,14.66,11.68,11.78,281141.0
SMX,2026-03-17,11.36,17.66,10.0,10.83,1290917.0
SMX,2026-03-18,10.74,10.89,8.41,8.58,524216.0
SMX,2026-03-19,8.0,9.96,7.93,9.01,640165.0
SMX,2026-03-20,8.74,9.08,7.67,7.7,306444.0
SMX,2026-03-23,7.9,9.99,7.9,9.11,572862.0
SMX,2026-03-24,9.17,10.85,8.81,8.84,376422.0
SMX,2026-03-25,8.95,9.43,8.3,8.76,212991.0
SMX,2026-03-26,8.0,8.76,7.86,8.09,125390.0
SMX,2026-03-27,7.91,8.75,7.83,8.12,194611.0
SMX,2026-03-30,8.01,8.43,7.35,7.63,174870.0
SMX,2026-03-31,7.69,8.54,7.56,8.46,184825.0
SMX,2026-04-01,8.51,8.63,8.02,8.42,78570.0
SMX,2026-04-02,7.92,8.97,7.92,8.46,76273.0
SMX,2026-04-06,8.08,19.68,8.08,13.0,15657385.0
SMX,2026-04-07,11.12,11.62,8.05,8.15,2190790.0
SMX,2026-04-08,7.85,8.14,6.08,6.24,2083497.0
SMX,2026-04-09,6.07,6.55,5.93,6.26,814357.0
SMX,2026-04-10,6.18,7.75,5.56,6.37,2258595.0
SMX,2026-04-13,6.18,6.3,6.0,6.04,729077.0
SMX,2026-04-14,5.79,5.84,5.0,5.04,1367960.0
SMX,2026-04-15,4.9,5.44,4.56,5.29,967080.0
SMX,2026-04-16,5.12,5.25,4.87,5.19,384103.0
BDRX,2026-02-10,6.55,6.85,6.25,6.35,21997.4
BDRX,2026-02-11,6.4,6.45,6.0,6.05,9051.6
BDRX,2026-02-12,5.65,5.8,5.4,5.45,15363.6
BDRX,2026-02-13,5.35,6.1,5.2,5.4,19857.4
BDRX,2026-02-17,5.4,7.5,5.4,6.45,99455.0
BDRX,2026-02-18,6.45,6.65,5.975,6.25,15856.4
BDRX,2026-02-19,6.75,7.1,5.875,6.45,62052.0
BDRX,2026-02-20,6.45,6.5,5.65,5.8,25467.4
BDRX,2026-02-23,5.75,6.0,5.7,5.9,8457.4
BDRX,2026-02-24,5.8565,5.8565,5.5,5.6,10556.2
BDRX,2026-02-25,5.55,5.7985,5.5,5.65,8314.6
BDRX,2026-02-26,5.749,6.05,5.475,5.65,14612.4
BDRX,2026-02-27,5.6,5.6495,5.35,5.4,11836.6
