ticker,date,time,open,high,low,close,volume,downloaded_at
FSEA,2026-05-05,15:15:00,16.62,16.64,16.62,16.62,2100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:16:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:17:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:18:00,16.62,16.63,16.62,16.62,1578,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:19:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:20:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:21:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:22:00,16.62,16.62,16.62,16.62,200,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:23:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:24:00,16.63,16.64,16.63,16.63,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:25:00,16.63,16.65,16.63,16.65,4500,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:26:00,16.65,16.65,16.64,16.64,7517,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:27:00,16.64,16.64,16.61,16.61,20000,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:28:00,16.61,16.61,16.61,16.61,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:29:00,16.62,16.62,16.62,16.62,383,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:30:00,16.64,16.64,16.64,16.64,597,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:31:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:32:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:33:00,16.63,16.63,16.63,16.63,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:34:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:35:00,16.63,16.64,16.63,16.64,5000,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:36:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:37:00,16.64,16.64,16.62,16.62,5700,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:38:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:39:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:40:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:41:00,16.63,16.64,16.63,16.64,3204,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:42:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:43:00,16.64,16.64,16.64,16.64,4908,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:44:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:45:00,16.65,16.65,16.63,16.65,9500,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:46:00,16.65,16.66,16.65,16.66,1900,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:47:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:48:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:49:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:50:00,16.65,16.67,16.65,16.66,477,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:51:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:52:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:53:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:54:00,16.66,16.67,16.65,16.66,5330,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:55:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:56:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:57:00,16.65,16.65,16.65,16.65,183,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:58:00,16.65,16.65,16.64,16.64,738,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:59:00,16.66,16.67,16.66,16.67,600,2026-07-08T04:58:54.154202+00:00
